marketplace_id,year_month,line_key,line_label,bucket,amount,currency,computed_at
A1F83G8C2ARO7P,2025-12,Principal,Principal,chargesObject,780.3000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2025-12,Promotion,Promotion,chargesObject,-9.2300,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2025-12,ShippingCharge,ShippingCharge,chargesObject,4.4900,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2025-12,ShippingTax,ShippingTax,chargesObject,0.9000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2025-12,Tax,Tax,chargesObject,156.0800,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2025-12,cog,Cost of goods sold,cog,67.8900,USD,2026-07-07 07:47:03.254537+00
A1F83G8C2ARO7P,2025-12,Shipment.OurPriceTaxDiscount,Shipment · OurPriceTaxDiscount,expenses,-0.9400,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2025-12,FBAPerUnitFulfillmentFee,FBAPerUnitFulfillmentFee,fbaObject,-46.0300,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2025-12,Commission,Commission,feesObject,-139.5900,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2025-12,DigitalServicesFee,DigitalServicesFee,feesObject,-3.0500,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2025-12,Shipment.MarketplaceFacilitatorVAT-Principal,Shipment · MarketplaceFacilitatorVAT-Principal,passthrough,-147.6500,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2025-12,Shipment.Promo,Shipment · Promo,passthrough,22.9500,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2025-12,Shipment.ShippingTaxDiscount,Shipment · ShippingTaxDiscount,passthrough,-0.9000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,GiftWrap,GiftWrap,chargesObject,2.4900,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,GiftWrapTax,GiftWrapTax,chargesObject,0.5000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,Principal,Principal,chargesObject,11349.9500,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,Promotion,Promotion,chargesObject,-126.4700,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,ShippingCharge,ShippingCharge,chargesObject,156.4400,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,ShippingTax,ShippingTax,chargesObject,12.3100,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,Tax,Tax,chargesObject,2115.0100,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,cog,Cost of goods sold,cog,3388.3800,USD,2026-07-07 07:47:03.254537+00
A1F83G8C2ARO7P,2026-01,FBAInventoryReimbursement.FBAInventoryReimbursement,FBAInventoryReimbursement · FBAInventoryReimbursement,expenses,1329.2700,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,FBAInventoryReimbursement.FBAReversedReimbursement,FBAInventoryReimbursement · FBAReversedReimbursement,expenses,-24.4500,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,Refund.OurPriceTaxDiscount,Refund · OurPriceTaxDiscount,expenses,4.8000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,Refund.Promo,Refund · Promo,expenses,-39.2800,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,ServiceFee.DealParticipationFee,ServiceFee · DealParticipationFee,expenses,-20.0000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,ServiceFee.DealPerformanceFee,ServiceFee · DealPerformanceFee,expenses,-16.9500,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,ServiceFee.FBADisposalFee,ServiceFee · FBADisposalFee,expenses,-214.2000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,ServiceFee.FBAInboundTransportationFee,ServiceFee · FBAInboundTransportationFee,expenses,-329.6500,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,ServiceFee.FBAInboundTransportationProgramFee,ServiceFee · FBAInboundTransportationProgramFee,expenses,-16.4900,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,ServiceFee.Subscription,ServiceFee · Subscription,expenses,-7.7400,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,Shipment.OurPriceTaxDiscount,Shipment · OurPriceTaxDiscount,expenses,-17.7300,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,FBAPerUnitFulfillmentFee,FBAPerUnitFulfillmentFee,fbaObject,-745.5700,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,Commission,Commission,feesObject,-2026.7600,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,DigitalServicesFee,DigitalServicesFee,feesObject,-52.0200,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,GiftwrapChargeback,GiftwrapChargeback,feesObject,-2.4900,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,ShippingChargeback,ShippingChargeback,feesObject,-102.9300,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,Adjustment.ReserveCredit,Adjustment · ReserveCredit,passthrough,352.5000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,Adjustment.ReserveDebit,Adjustment · ReserveDebit,passthrough,-352.5000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,ProductAdsPayment.AdvertisingFee,ProductAdsPayment · AdvertisingFee,passthrough,-2504.0900,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,Refund.ShippingTaxDiscount,Refund · ShippingTaxDiscount,passthrough,0.1300,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,Shipment.MarketplaceFacilitatorTax-Other,Shipment · MarketplaceFacilitatorTax-Other,passthrough,-0.5000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,Shipment.MarketplaceFacilitatorVAT-Principal,Shipment · MarketplaceFacilitatorVAT-Principal,passthrough,-1998.8500,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,Shipment.MarketplaceFacilitatorVAT-Shipping,Shipment · MarketplaceFacilitatorVAT-Shipping,passthrough,-4.7400,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,Shipment.Promo,Shipment · Promo,passthrough,189.4000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,Shipment.ShippingTaxDiscount,Shipment · ShippingTaxDiscount,passthrough,-7.1500,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,Transfer.FundTransfer,Transfer · FundTransfer,passthrough,9476.6500,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,Commission,Commission,refundsObject,277.2400,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,DigitalServicesFee,DigitalServicesFee,refundsObject,4.2000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,Principal,Principal,refundsObject,-1564.3500,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,Promotion,Promotion,refundsObject,24.6400,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,RefundCommission,RefundCommission,refundsObject,-51.7800,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,ShippingCharge,ShippingCharge,refundsObject,-1.4500,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,ShippingChargeback,ShippingChargeback,refundsObject,0.8300,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,ShippingTax,ShippingTax,refundsObject,-0.3000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,Tax,Tax,refundsObject,-312.9000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,Tax Withheld,Tax Withheld,refundsObject,276.6100,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-01,storageFee,storageFee,storageFee,-178.8200,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-02,Principal,Principal,chargesObject,12965.5800,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-02,Promotion,Promotion,chargesObject,-63.4000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-02,ShippingCharge,ShippingCharge,chargesObject,109.3300,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-02,ShippingTax,ShippingTax,chargesObject,20.1000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-02,Tax,Tax,chargesObject,2467.0600,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-02,cog,Cost of goods sold,cog,4037.2300,USD,2026-07-07 07:47:03.254537+00
A1F83G8C2ARO7P,2026-02,FBAInventoryReimbursement.FBAInventoryReimbursement,FBAInventoryReimbursement · FBAInventoryReimbursement,expenses,1393.0400,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-02,ServiceFee.FBADisposalFee,ServiceFee · FBADisposalFee,expenses,-226.2800,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-02,ServiceFee.Subscription,ServiceFee · Subscription,expenses,-7.6800,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-02,FBAPerUnitFulfillmentFee,FBAPerUnitFulfillmentFee,fbaObject,-712.8700,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-02,Commission,Commission,feesObject,-2338.8400,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-02,DigitalServicesFee,DigitalServicesFee,feesObject,-55.8200,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-02,ShippingChargeback,ShippingChargeback,feesObject,-44.3500,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-02,Adjustment.ReserveCredit,Adjustment · ReserveCredit,passthrough,352.5000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-02,Adjustment.ReserveDebit,Adjustment · ReserveDebit,passthrough,-352.5000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-02,ProductAdsPayment.AdvertisingFee,ProductAdsPayment · AdvertisingFee,passthrough,-1799.6700,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-02,Refund.ShippingTaxDiscount,Refund · ShippingTaxDiscount,passthrough,1.0400,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-02,Shipment.MarketplaceFacilitatorVAT-Principal,Shipment · MarketplaceFacilitatorVAT-Principal,passthrough,-2283.9000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-02,Shipment.MarketplaceFacilitatorVAT-Shipping,Shipment · MarketplaceFacilitatorVAT-Shipping,passthrough,-7.2900,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-02,Shipment.Promo,Shipment · Promo,passthrough,117.2500,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-02,Shipment.ShippingTaxDiscount,Shipment · ShippingTaxDiscount,passthrough,-12.8100,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-02,Transfer.FundTransfer,Transfer · FundTransfer,passthrough,3949.2600,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-02,Commission,Commission,refundsObject,237.1700,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-02,DigitalServicesFee,DigitalServicesFee,refundsObject,5.4900,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-02,Principal,Principal,refundsObject,-1317.7400,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-02,Promotion,Promotion,refundsObject,5.1900,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-02,RefundCommission,RefundCommission,refundsObject,-43.7800,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-02,ShippingCharge,ShippingCharge,refundsObject,-48.8200,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-02,ShippingChargeback,ShippingChargeback,refundsObject,37.2800,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-02,ShippingTax,ShippingTax,refundsObject,-2.1500,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-02,Tax,Tax,refundsObject,-231.9300,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-02,Tax Withheld,Tax Withheld,refundsObject,201.3800,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-02,storageFee,storageFee,storageFee,-146.7300,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,Principal,Principal,chargesObject,11287.2400,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,Promotion,Promotion,chargesObject,-42.2700,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,ShippingCharge,ShippingCharge,chargesObject,139.5000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,ShippingTax,ShippingTax,chargesObject,26.0300,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,Tax,Tax,chargesObject,2201.1600,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,cog,Cost of goods sold,cog,3329.8500,USD,2026-07-07 07:47:03.254537+00
A1F83G8C2ARO7P,2026-03,FBAInventoryReimbursement.FBAInventoryReimbursement,FBAInventoryReimbursement · FBAInventoryReimbursement,expenses,482.3700,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,RemovalShipment.AmazonFees,RemovalShipment · AmazonFees,expenses,-9.0700,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,RemovalShipment.RecommerceLiquidation,RemovalShipment · RecommerceLiquidation,expenses,19.0100,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,RemovalShipment.TaxOnRevenue,RemovalShipment · TaxOnRevenue,expenses,3.8000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,ServiceFee.FBADisposalFee,ServiceFee · FBADisposalFee,expenses,-104.5100,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,ServiceFee.Subscription,ServiceFee · Subscription,expenses,-7.6700,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,FBAPerUnitFulfillmentFee,FBAPerUnitFulfillmentFee,fbaObject,-628.3800,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,Commission,Commission,feesObject,-2031.4500,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,DigitalServicesFee,DigitalServicesFee,feesObject,-49.4800,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,DigitalServicesFeeFBA,DigitalServicesFeeFBA,feesObject,-0.0600,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,ShippingChargeback,ShippingChargeback,feesObject,-96.6100,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,Adjustment.ReserveCredit,Adjustment · ReserveCredit,passthrough,528.7500,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,Adjustment.ReserveDebit,Adjustment · ReserveDebit,passthrough,-528.7500,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,ProductAdsPayment.AdvertisingFee,ProductAdsPayment · AdvertisingFee,passthrough,-1935.2100,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,Refund.ShippingTaxDiscount,Refund · ShippingTaxDiscount,passthrough,1.3200,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,Shipment.MarketplaceFacilitatorVAT-Principal,Shipment · MarketplaceFacilitatorVAT-Principal,passthrough,-1987.7000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,Shipment.MarketplaceFacilitatorVAT-Shipping,Shipment · MarketplaceFacilitatorVAT-Shipping,passthrough,-18.6700,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,Shipment.Promo,Shipment · Promo,passthrough,87.1000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,Shipment.ShippingTaxDiscount,Shipment · ShippingTaxDiscount,passthrough,-7.3300,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,Transfer.FundTransfer,Transfer · FundTransfer,passthrough,8045.6200,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,Commission,Commission,refundsObject,391.6400,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,DigitalServicesFee,DigitalServicesFee,refundsObject,7.8300,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,Principal,Principal,refundsObject,-2175.9700,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,Promotion,Promotion,refundsObject,6.6000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,RefundCommission,RefundCommission,refundsObject,-71.0700,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,ShippingCharge,ShippingCharge,refundsObject,-7.1200,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,ShippingChargeback,ShippingChargeback,refundsObject,0.5200,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,ShippingTax,ShippingTax,refundsObject,-1.4200,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,Tax,Tax,refundsObject,-435.2500,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,Tax Withheld,Tax Withheld,refundsObject,435.3500,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-03,storageFee,storageFee,storageFee,-148.0800,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,Principal,Principal,chargesObject,9978.5000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,Promotion,Promotion,chargesObject,-42.2800,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,ShippingCharge,ShippingCharge,chargesObject,84.7100,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,ShippingTax,ShippingTax,chargesObject,15.2200,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,Tax,Tax,chargesObject,1966.8500,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,cog,Cost of goods sold,cog,3479.5400,USD,2026-07-07 07:47:03.254537+00
A1F83G8C2ARO7P,2026-04,FBAInventoryReimbursement.FBAInventoryReimbursement,FBAInventoryReimbursement · FBAInventoryReimbursement,expenses,1690.8200,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,Refund.OurPriceTaxDiscount,Refund · OurPriceTaxDiscount,expenses,1.1200,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,RemovalShipment.AmazonFees,RemovalShipment · AmazonFees,expenses,-29.6100,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,RemovalShipment.RecommerceLiquidation,RemovalShipment · RecommerceLiquidation,expenses,62.3800,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,RemovalShipment.TaxOnRevenue,RemovalShipment · TaxOnRevenue,expenses,12.4700,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,ServiceFee.FBADisposalFee,ServiceFee · FBADisposalFee,expenses,-69.5300,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,ServiceFee.FBAInboundTransportationFee,ServiceFee · FBAInboundTransportationFee,expenses,-24.0000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,ServiceFee.FBAInboundTransportationProgramFee,ServiceFee · FBAInboundTransportationProgramFee,expenses,-1.2000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,ServiceFee.Subscription,ServiceFee · Subscription,expenses,-7.7600,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,FBAPerUnitFulfillmentFee,FBAPerUnitFulfillmentFee,fbaObject,-451.4800,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,Commission,Commission,feesObject,-1795.8700,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,DigitalServicesFee,DigitalServicesFee,feesObject,-42.5000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,ShippingChargeback,ShippingChargeback,feesObject,-40.9500,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,Adjustment.ReserveCredit,Adjustment · ReserveCredit,passthrough,352.5000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,Adjustment.ReserveDebit,Adjustment · ReserveDebit,passthrough,-352.5000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,ProductAdsPayment.AdvertisingFee,ProductAdsPayment · AdvertisingFee,passthrough,-790.7100,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,Refund.ShippingTaxDiscount,Refund · ShippingTaxDiscount,passthrough,0.7700,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,Shipment.MarketplaceFacilitatorVAT-Principal,Shipment · MarketplaceFacilitatorVAT-Principal,passthrough,-1903.7700,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,Shipment.MarketplaceFacilitatorVAT-Shipping,Shipment · MarketplaceFacilitatorVAT-Shipping,passthrough,-6.7400,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,Shipment.Promo,Shipment · Promo,passthrough,81.0500,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,Shipment.ShippingTaxDiscount,Shipment · ShippingTaxDiscount,passthrough,-8.4800,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,Transfer.FundTransfer,Transfer · FundTransfer,passthrough,9696.9300,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,Commission,Commission,refundsObject,163.9100,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,DigitalServicesFee,DigitalServicesFee,refundsObject,3.5700,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,Principal,Principal,refundsObject,-916.3300,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,Promotion,Promotion,refundsObject,9.4900,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,RefundCommission,RefundCommission,refundsObject,-28.8500,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,ShippingCharge,ShippingCharge,refundsObject,-22.0600,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,ShippingChargeback,ShippingChargeback,refundsObject,15.3900,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,ShippingTax,ShippingTax,refundsObject,-1.0500,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,Tax,Tax,refundsObject,-119.9500,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,Tax Withheld,Tax Withheld,refundsObject,119.1100,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-04,storageFee,storageFee,storageFee,-105.7800,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-05,Principal,Principal,chargesObject,5358.5700,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-05,Promotion,Promotion,chargesObject,-36.0700,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-05,ShippingCharge,ShippingCharge,chargesObject,61.5300,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-05,ShippingTax,ShippingTax,chargesObject,10.5600,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-05,Tax,Tax,chargesObject,1043.7800,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-05,cog,Cost of goods sold,cog,1767.6200,USD,2026-07-07 07:47:03.254537+00
A1F83G8C2ARO7P,2026-05,FBAInventoryReimbursement.FBAInventoryReimbursement,FBAInventoryReimbursement · FBAInventoryReimbursement,expenses,189.0700,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-05,ServiceFee.EPRChargebackEcoFee,ServiceFee · EPRChargebackEcoFee,expenses,-87.1600,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-05,ServiceFee.EPRChargebackServiceFee,ServiceFee · EPRChargebackServiceFee,expenses,-10.0000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-05,ServiceFee.FBADisposalFee,ServiceFee · FBADisposalFee,expenses,-58.9400,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-05,ServiceFee.FBAInboundTransportationFee,ServiceFee · FBAInboundTransportationFee,expenses,-18.0000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-05,ServiceFee.FBAInboundTransportationProgramFee,ServiceFee · FBAInboundTransportationProgramFee,expenses,-0.9000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-05,ServiceFee.Subscription,ServiceFee · Subscription,expenses,-7.5800,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-05,ServiceFee.Tax,ServiceFee · Tax,expenses,-16.5200,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-05,FBAPerUnitFulfillmentFee,FBAPerUnitFulfillmentFee,fbaObject,-259.7500,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-05,Commission,Commission,feesObject,-964.3800,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-05,DigitalServicesFee,DigitalServicesFee,feesObject,-23.0400,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-05,ShippingChargeback,ShippingChargeback,feesObject,-25.0000,GBP,2026-07-07 07:39:50.55983+00
A1F83G8C2ARO7P,2026-05,Adjustment.ReserveCredit,Adjustment · ReserveCredit,passthrough,352.5000,GBP,2026-07-07 07:39:50.55983+00
